Date,Month,ID,Latitude ,Longitude,Time,On/Off Effort ,Transect,Wind ,Wind Direction,Beaufort Wind,Sea State,Visibility Left (1-5),Visibility Observer 2 Right,Cloud Cover,Glare Observer 1 (0-2),Glare Observer 2 (East Transect only),Turbidity,Number of Mantas,Notes
2/28/2025,2,789,26.00483598,-80.1121,2025-02-28T15:34:42Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,790,26.00544862,-80.1114,2025-02-28T15:34:45Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,791,26.00621162,-80.1106,2025-02-28T15:34:49Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,792,26.00661839,-80.1101,2025-02-28T15:34:51Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,793,26.00828078,-80.1082,2025-02-28T15:34:59Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,794,26.0092317,-80.1069,2025-02-28T15:35:04Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,795,26.00980125,-80.1062,2025-02-28T15:35:07Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,796,26.01061564,-80.1051,2025-02-28T15:35:11Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,797,26.01123582,-80.1044,2025-02-28T15:35:14Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,798,26.01209756,-80.1033,2025-02-28T15:35:18Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,799,26.01275059,-80.1024,2025-02-28T15:35:21Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,800,26.01333146,-80.1016,2025-02-28T15:35:24Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,801,26.01389581,-80.1008,2025-02-28T15:35:27Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,802,26.01456536,-80.1,2025-02-28T15:35:30Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,803,26.01520347,-80.0992,2025-02-28T15:35:33Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,804,26.01582424,-80.0984,2025-02-28T15:35:36Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,805,26.01624208,-80.0978,2025-02-28T15:35:38Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,806,26.01665975,-80.0973,2025-02-28T15:35:40Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,807,26.01707323,-80.0968,2025-02-28T15:35:42Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,808,26.01767119,-80.0961,2025-02-28T15:35:45Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,809,26.01806346,-80.0956,2025-02-28T15:35:47Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,810,26.01864869,-80.0948,2025-02-28T15:35:50Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,811,26.01922545,-80.094,2025-02-28T15:35:53Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,812,26.01979609,-80.0932,2025-02-28T15:35:56Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,813,26.02016833,-80.0927,2025-02-28T15:35:58Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,814,26.02075766,-80.0919,2025-02-28T15:36:01Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,815,26.02153659,-80.0909,2025-02-28T15:36:05Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,816,26.02208468,-80.0902,2025-02-28T15:36:08Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,817,26.02226791,-80.09,2025-02-28T15:36:09Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,818,26.02263235,-80.0895,2025-02-28T15:36:11Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,819,26.02299169,-80.089,2025-02-28T15:36:13Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,820,26.02351162,-80.0883,2025-02-28T15:36:16Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,821,26.02458718,-80.0868,2025-02-28T15:36:22Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,822,26.02476111,-80.0865,2025-02-28T15:36:23Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,823,26.02669079,-80.0837,2025-02-28T15:36:35Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,824,26.02807489,-80.0818,2025-02-28T15:36:43Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,825,26.02826491,-80.0816,2025-02-28T15:36:44Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,826,26.03022921,-80.0791,2025-02-28T15:36:55Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,827,26.03293539,-80.0752,2025-02-28T15:37:11Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,828,26.03532717,-80.0716,2025-02-28T15:37:26Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,829,26.03754393,-80.0684,2025-02-28T15:37:39Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,830,26.03960462,-80.0653,2025-02-28T15:37:52Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,831,26.04152357,-80.0628,2025-02-28T15:38:03Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,832,26.04249814,-80.0615,2025-02-28T15:38:09Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,833,26.0443419,-80.0589,2025-02-28T15:38:20Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,834,26.04559776,-80.058,2025-02-28T15:38:26Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,835,26.04655582,-80.0576,2025-02-28T15:38:30Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,836,26.04755469,-80.0575,2025-02-28T15:38:34Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,837,26.04853897,-80.0575,2025-02-28T15:38:38Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,838,26.04974002,-80.0575,2025-02-28T15:38:43Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,839,26.05167548,-80.0576,2025-02-28T15:38:51Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,840,26.05310233,-80.0577,2025-02-28T15:38:57Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,841,26.05524357,-80.0579,2025-02-28T15:39:06Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,842,26.05635007,-80.0581,2025-02-28T15:39:11Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,843,26.05721257,-80.0582,2025-02-28T15:39:15Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,844,26.05743594,-80.0582,2025-02-28T15:39:16Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,845,26.05811764,-80.0582,2025-02-28T15:39:19Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,846,26.05835443,-80.0582,2025-02-28T15:39:20Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,847,26.0595735,-80.0582,2025-02-28T15:39:25Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,848,26.05982621,-80.0582,2025-02-28T15:39:26Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,849,26.06235897,-80.0582,2025-02-28T15:39:36Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,850,26.06260758,-80.0582,2025-02-28T15:39:37Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,851,26.0684076,-80.0584,2025-02-28T15:40:00Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,852,26.07283367,-80.0589,2025-02-28T15:40:17Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,853,26.07413052,-80.0591,2025-02-28T15:40:22Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,854,26.07436588,-80.0591,2025-02-28T15:40:23Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,855,26.07560766,-80.0593,2025-02-28T15:40:28Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,856,26.07778352,-80.0596,2025-02-28T15:40:36Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,857,26.07964975,-80.0599,2025-02-28T15:40:43Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,858,26.08152579,-80.0602,2025-02-28T15:40:50Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,859,26.08342018,-80.0604,2025-02-28T15:40:57Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,860,26.08453212,-80.0605,2025-02-28T15:41:01Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,861,26.08536009,-80.0606,2025-02-28T15:41:04Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,862,26.08732615,-80.0608,2025-02-28T15:41:11Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,863,26.09153093,-80.0612,2025-02-28T15:41:26Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,864,26.0933617,-80.0615,2025-02-28T15:41:33Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,865,26.0951349,-80.0619,2025-02-28T15:41:40Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,866,26.09604157,-80.0625,2025-02-28T15:41:44Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,867,26.09687213,-80.0637,2025-02-28T15:41:49Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,868,26.09719106,-80.0645,2025-02-28T15:41:52Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,869,26.0975317,-80.067,2025-02-28T15:42:00Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,870,26.09776656,-80.0709,2025-02-28T15:42:12Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,871,26.09791283,-80.0725,2025-02-28T15:42:17Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,872,26.09821198,-80.0777,2025-02-28T15:42:33Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,873,26.09833175,-80.0807,2025-02-28T15:42:42Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,874,26.09839277,-80.082,2025-02-28T15:42:46Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,875,26.09842043,-80.0827,2025-02-28T15:42:48Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,876,26.09843778,-80.0831,2025-02-28T15:42:49Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,877,26.09848548,-80.0841,2025-02-28T15:42:52Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,878,26.09850006,-80.0858,2025-02-28T15:42:57Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,879,26.09847425,-80.0879,2025-02-28T15:43:03Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,880,26.09845958,-80.0883,2025-02-28T15:43:04Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,881,26.09826034,-80.092,2025-02-28T15:43:15Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,882,26.09813428,-80.0966,2025-02-28T15:43:29Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,883,26.09844985,-80.098,2025-02-28T15:43:34Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,884,26.0992743,-80.0997,2025-02-28T15:43:40Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,885,26.10052228,-80.1012,2025-02-28T15:43:46Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,886,26.1013831,-80.1015,2025-02-28T15:43:49Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,887,26.10270719,-80.1018,2025-02-28T15:43:54Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,888,26.10377203,-80.102,2025-02-28T15:43:58Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,889,26.10620395,-80.1025,2025-02-28T15:44:07Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,890,26.10778646,-80.1027,2025-02-28T15:44:13Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,891,26.10892883,-80.1034,2025-02-28T15:44:18Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,892,26.11013968,-80.1049,2025-02-28T15:44:25Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,893,26.11059297,-80.1056,2025-02-28T15:44:28Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,894,26.11141968,-80.1066,2025-02-28T15:44:33Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,895,26.11199568,-80.1071,2025-02-28T15:44:36Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,896,26.112425,-80.1073,2025-02-28T15:44:38Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,897,26.11355538,-80.1078,2025-02-28T15:44:43Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,898,26.11425301,-80.108,2025-02-28T15:44:46Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,899,26.11493547,-80.1083,2025-02-28T15:44:49Z,1,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,900,26.1156268,-80.1085,2025-02-28T15:44:52Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,901,26.11633256,-80.1087,2025-02-28T15:44:55Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,902,26.11704444,-80.1088,2025-02-28T15:44:58Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,903,26.11775891,-80.1088,2025-02-28T15:45:01Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,904,26.11823626,-80.1088,2025-02-28T15:45:03Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,905,26.11872182,-80.1087,2025-02-28T15:45:05Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,906,26.11921652,-80.1087,2025-02-28T15:45:07Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,907,26.11971189,-80.1086,2025-02-28T15:45:09Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,908,26.12045126,-80.1086,2025-02-28T15:45:12Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,909,26.12142163,-80.1085,2025-02-28T15:45:16Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,910,26.12233694,-80.1085,2025-02-28T15:45:20Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,911,26.12326121,-80.1085,2025-02-28T15:45:24Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,912,26.12555919,-80.1089,2025-02-28T15:45:34Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,913,26.12677507,-80.1092,2025-02-28T15:45:39Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,914,26.12753816,-80.1093,2025-02-28T15:45:42Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,915,26.12834022,-80.1094,2025-02-28T15:45:45Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,916,26.12939199,-80.1095,2025-02-28T15:45:49Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,917,26.13018743,-80.1096,2025-02-28T15:45:52Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,918,26.13126752,-80.1096,2025-02-28T15:45:56Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,919,26.13209071,-80.1097,2025-02-28T15:45:59Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,920,26.13291331,-80.1098,2025-02-28T15:46:02Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
2/28/2025,2,921,26.13318689,-80.1098,2025-02-28T15:46:03Z,0,East,,,,,,,,,,,0,"Changed Survey Route, instead of typical east transect we continued down to Haulover Inlet and traveled north over the Intracoastal Waterway"
